"2025 rates listed are subject to change until final on February 1, 2026",,,,,,,,,
CountyName,LocalUnitName,RevShareCode,City,VillageName,SchoolName,SchoolCode,TotalRate,HomesteadRate,NonHomesteadRate
Eaton,Windsor,231160,0,,WAVERLY SCHOOLS,33215,39.4336,39.4336,53.6652
Eaton,Charlotte,232010,1,,CHARLOTTE PUBLIC SCHOOLS,23030,44.6465,48.6022,66.6022
Eaton,Eaton Rapids,232020,1,,EATON RAPIDS PUBLIC SCHOOLS,23050,38.3275,38.3275,56.1944
Eaton,Grand Ledge,232030,1,,GRAND LEDGE PUBLIC SCHOOLS,23060,47.6884,47.6884,65.6884
Eaton,Lansing,232040,1,,GRAND LEDGE PUBLIC SCHOOLS,23060,58.2445,58.2445,76.2445
Eaton,Lansing,232040,1,,,23061,42.4559,42.4559,42.4559
Eaton,Lansing,232040,1,,POTTERVILLE PUBLIC SCHOOLS,23090,59.1549,59.1549,77.1549
Eaton,Lansing,232040,1,,LANSING PUBLIC SCHOOL DIST,33020,59.7709,59.7709,77.2187
Eaton,Lansing,232040,1,,HOLT PUBLIC SCHOOLS,33070,62.2340,62.2340,80.2340
Eaton,Olivet,232050,1,,OLIVET COMMUNITY SCHOOLS,23080,45.4954,45.4954,63.4954
Eaton,Potterville,232060,1,,CHARLOTTE PUBLIC SCHOOLS,23030,41.5308,41.5308,59.5308
Eaton,Potterville,232060,1,,POTTERVILLE PUBLIC SCHOOLS,23090,45.5445,45.5445,63.5445
Emmet,Bear Creek,241010,0,,PUBLIC SCHOOLS OF PETOSKEY,24070,24.3464,24.3464,42.3464
Emmet,Bliss,241020,0,,PELLSTON PUBLIC SCHOOL DIST,24040,21.8489,21.8489,39.8489
Emmet,Carp Lake,241030,0,,MACKINAW CITY PUBLIC SCHOOLS,16070,22.3803,22.3803,40.1437
Emmet,Carp Lake,241030,0,,PELLSTON PUBLIC SCHOOL DIST,24040,23.7703,23.7703,41.7703
Emmet,Center,241040,0,,PELLSTON PUBLIC SCHOOL DIST,24040,21.8657,21.8657,39.8657
Emmet,Cross Village,241050,0,,HARBOR SPRINGS SCHOOL DIST,24020,24.4510,24.4510,38.4421
Emmet,Friendship,241060,0,,HARBOR SPRINGS SCHOOL DIST,24020,24.4516,24.4516,38.4427
Emmet,Little Traverse,241080,0,,HARBOR SPRINGS SCHOOL DIST,24020,24.0570,24.0570,38.0481
Emmet,Little Traverse,241080,0,,LITTLEFIELD PUBLIC SCH DIST,24030,23.4577,23.4577,41.4577
Emmet,Little Traverse,241080,0,,PUBLIC SCHOOLS OF PETOSKEY,24070,23.0643,23.0643,41.0643
Emmet,Littlefield,241070,0,,LITTLEFIELD PUBLIC SCH DIST,24030,24.1909,24.1909,42.1909
Emmet,Littlefield,241070,0,ALANSON,LITTLEFIELD PUBLIC SCH DIST,24030,36.8429,36.8429,54.8429
Emmet,Littlefield,241070,0,,PUBLIC SCHOOLS OF PETOSKEY,24070,23.7975,23.7975,41.7975
Emmet,Maple River,241090,0,,LITTLEFIELD PUBLIC SCH DIST,24030,22.4274,22.4274,40.4274
Emmet,Maple River,241090,0,,PELLSTON PUBLIC SCHOOL DIST,24040,21.3671,21.3671,39.3671
Emmet,Maple River,241090,0,PELLSTON,PELLSTON PUBLIC SCHOOL DIST,24040,30.2103,30.2103,48.2103
Emmet,McKinley,241100,0,,PELLSTON PUBLIC SCHOOL DIST,24040,21.8501,21.8501,39.8501
Emmet,McKinley,241100,0,PELLSTON,PELLSTON PUBLIC SCHOOL DIST,24040,30.6933,30.6933,48.6933
Emmet,Pleasantview,241110,0,,HARBOR SPRINGS SCHOOL DIST,24020,23.5081,23.5081,37.4992
Emmet,Pleasantview,241110,0,,LITTLEFIELD PUBLIC SCH DIST,24030,22.9088,22.9088,40.9088
Emmet,Pleasantview,241110,0,,PELLSTON PUBLIC SCHOOL DIST,24040,21.8485,21.8485,39.8485
Emmet,Readmond,241120,0,,HARBOR SPRINGS SCHOOL DIST,24020,26.6595,26.6595,40.6506
Emmet,Readmond,241120,0,,PELLSTON PUBLIC SCHOOL DIST,24040,24.9999,24.9999,42.9999
Emmet,Resort,241130,0,,PUBLIC SCHOOLS OF PETOSKEY,24070,22.9559,22.9559,40.9559
Emmet,Springvale,241140,0,,PUBLIC SCHOOLS OF PETOSKEY,24070,25.8110,25.8110,43.8110
Emmet,Wawatam,241150,0,,MACKINAW CITY PUBLIC SCHOOLS,16070,20.9143,20.9143,38.6777
Emmet,Wawatam,241150,0,MACKINAW CITY,MACKINAW CITY PUBLIC SCHOOLS,16070,37.5470,37.5470,55.3104
Emmet,Wawatam,241150,0,,PELLSTON PUBLIC SCHOOL DIST,24040,22.3043,22.3043,40.3043
Emmet,West Traverse,241160,0,,HARBOR SPRINGS SCHOOL DIST,24020,23.3504,23.3504,37.3415
Emmet,Harbor Springs,242010,1,,HARBOR SPRINGS SCHOOL DIST,24020,29.1219,29.1219,43.1130
Emmet,Petoskey,242020,1,,PUBLIC SCHOOLS OF PETOSKEY,24070,33.6331,33.6331,51.6331
Genesee,Argentine,251010,0,,SWARTZ CREEK COMMUNITY SCHS,25180,31.5257,31.5257,49.5257
Genesee,Argentine,251010,0,,LINDEN COMM SCHOOL DISTRICT,25250,31.2006,31.2006,49.2006
Genesee,Argentine,251010,0,,BYRON AREA SCHOOLS,78020,27.9484,27.9484,45.6834
Genesee,Atlas,251020,0,,GRAND BLANC COMM SCHOOLS,25030,36.2044,36.2044,54.2044
Genesee,Atlas,251020,0,,GOODRICH AREA SCHOOL DIST.,25050,36.6977,36.6977,54.6977
Genesee,Atlas,251020,0,GOODRICH,GOODRICH AREA SCHOOL DIST.,25050,43.0834,43.0834,61.0834
Genesee,Atlas,251020,0,,DAVISON COMMUNITY SCHOOLS,25140,34.7974,34.7974,52.5580
Genesee,Clayton,251040,0,,FLUSHING COMMUNITY SCHOOLS,25120,34.7356,34.7356,52.7356
Genesee,Clayton,251040,0,,SWARTZ CREEK COMMUNITY SCHS,25180,36.5305,36.5305,54.5305
Genesee,Clayton,251040,0,LENNON,SWARTZ CREEK COMMUNITY SCHS,25180,46.9528,46.9528,64.9528
Genesee,Clayton,251040,0,,DURAND AREA SCHOOLS,78030,37.9067,37.9067,55.9067
Genesee,Clayton,251040,0,LENNON,DURAND AREA SCHOOLS,78030,48.3290,48.3290,66.3290
Genesee,Davison,251050,0,,GOODRICH AREA SCHOOL DIST.,25050,35.2711,35.2711,53.2711
Genesee,Davison,251050,0,,KEARSLEY COMMUNITY SCHOOLS,25110,33.2311,33.2311,51.2311
Genesee,Davison,251050,0,,DAVISON COMMUNITY SCHOOLS,25140,33.3708,33.3708,51.1314
Genesee,Fenton,251060,0,,FENTON AREA PUBLIC SCHOOLS,25100,32.0830,32.0830,50.0830
Genesee,Fenton,251060,0,,LAKE FENTON SCHOOLS,25200,29.1715,29.1715,45.7804
Genesee,Fenton,251060,0,,LINDEN COMM SCHOOL DISTRICT,25250,31.5882,31.5882,49.5882
Genesee,Flint,251070,0,,CARMAN-AINSWORTH SCHOOLS,25080,39.0701,39.0701,57.0701
Genesee,Flint,251070,0,,FLUSHING COMMUNITY SCHOOLS,25120,38.3684,38.3684,56.3684
Genesee,Flint,251070,0,,SWARTZ CREEK COMMUNITY SCHS,25180,40.1633,40.1633,58.1633
Genesee,Flushing,251080,0,,FLUSHING COMMUNITY SCHOOLS,25120,32.7981,32.7981,50.7981
Genesee,Flushing,251080,0,,CLIO AREA SCHOOL DISTRICT,25150,33.1436,33.1436,51.1436
Genesee,Flushing,251080,0,,MONTROSE COMMUNITY SCHOOLS,25260,36.8657,36.8657,54.2561
Genesee,Flushing,251080,0,,NEW LOTHROP AREA PUBLIC SD,78070,38.6289,38.6289,56.6289
Genesee,Forest,251090,0,,LAKEVILLE COMM SCHOOL DIST,25280,28.1083,28.1083,46.1083
Genesee,Forest,251090,0,OTISVILLE,LAKEVILLE COMM SCHOOL DIST,25280,43.7857,43.7857,61.7857
Genesee,Forest,251090,0,OTTER LAKE,LAKEVILLE COMM SCHOOL DIST,25280,39.5727,39.5727,57.5727
Genesee,Forest,251090,0,,MILLINGTON COMM SCHOOLS,79100,27.0274,27.0274,45.0274
Genesee,Gaines,251100,0,,SWARTZ CREEK COMMUNITY SCHS,25180,32.6889,32.6889,50.6889
Genesee,Gaines,251100,0,GAINES,SWARTZ CREEK COMMUNITY SCHS,25180,47.0425,47.0425,65.0425
Genesee,Gaines,251100,0,,LINDEN COMM SCHOOL DISTRICT,25250,32.3638,32.3638,50.3638
Genesee,Gaines,251100,0,,DURAND AREA SCHOOLS,78030,34.0651,34.0651,52.0651
Genesee,Genesee,251110,0,,MT MORRIS CONSOLIDATED SCHS,25040,36.1516,36.1516,54.1516
Genesee,Genesee,251110,0,,GENESEE SCHOOL DISTRICT,25070,47.7771,47.7771,64.1636
Genesee,Genesee,251110,0,,KEARSLEY COMMUNITY SCHOOLS,25110,37.3696,37.3696,55.3696
Genesee,Genesee,251110,0,,BEECHER COMMUNITY SCH DIST.,25240,38.9196,38.9196,56.9196
Genesee,Grand Blanc,251120,0,,GRAND BLANC COMM SCHOOLS,25030,39.6601,39.6601,57.6601
Genesee,Grand Blanc,251120,0,,GOODRICH AREA SCHOOL DIST.,25050,40.1534,40.1534,58.1534
Genesee,Grand Blanc,251120,0,,LAKE FENTON SCHOOLS,25200,35.3527,35.3527,51.9616
Genesee,Montrose,251130,0,,CLIO AREA SCHOOL DISTRICT,25150,33.7614,33.7614,51.7614
Genesee,Montrose,251130,0,,MONTROSE COMMUNITY SCHOOLS,25260,37.4835,37.4835,54.8739
Genesee,Mount Morris,251140,0,,MT MORRIS CONSOLIDATED SCHS,25040,43.6261,43.6261,61.6261
Genesee,Mount Morris,251140,0,,FLUSHING COMMUNITY SCHOOLS,25120,43.0303,43.0303,61.0303
Genesee,Mount Morris,251140,0,,CLIO AREA SCHOOL DISTRICT,25150,43.3758,43.3758,61.3758
Genesee,Mount Morris,251140,0,,WESTWOOD HEIGHTS SCH DIST,25210,41.3236,41.3236,59.3236
Genesee,Mount Morris,251140,0,,BEECHER COMMUNITY SCH DIST.,25240,49.9089,49.9089,67.9089
Genesee,Mundy,251150,0,,GRAND BLANC COMM SCHOOLS,25030,36.8284,36.8284,54.8284
Genesee,Mundy,251150,0,,CARMAN-AINSWORTH SCHOOLS,25080,34.1696,34.1696,52.1696
Genesee,Mundy,251150,0,,SWARTZ CREEK COMMUNITY SCHS,25180,35.2628,35.2628,53.2628
Genesee,Mundy,251150,0,,LAKE FENTON SCHOOLS,25200,32.5210,32.5210,49.1299
Genesee,Mundy,251150,0,,LINDEN COMM SCHOOL DISTRICT,25250,34.9377,34.9377,52.9377
Genesee,Richfield,251160,0,,MT MORRIS CONSOLIDATED SCHS,25040,30.5605,31.0605,49.0605
Genesee,Richfield,251160,0,,KEARSLEY COMMUNITY SCHOOLS,25110,31.7785,32.2785,50.2785
Genesee,Richfield,251160,0,,DAVISON COMMUNITY SCHOOLS,25140,31.9182,32.4182,50.1788
Genesee,Richfield,251160,0,,LAKEVILLE COMM SCHOOL DIST,25280,28.0685,28.5685,46.5685
Genesee,Thetford,251170,0,,MT MORRIS CONSOLIDATED SCHS,25040,30.6473,30.6473,48.6473
Genesee,Thetford,251170,0,,GENESEE SCHOOL DISTRICT,25070,42.2728,42.2728,58.6593
Genesee,Thetford,251170,0,,CLIO AREA SCHOOL DISTRICT,25150,30.3970,30.3970,48.3970
Genesee,Thetford,251170,0,,LAKEVILLE COMM SCHOOL DIST,25280,28.1553,28.1553,46.1553
Genesee,Thetford,251170,0,,MILLINGTON COMM SCHOOLS,79100,27.0744,27.0744,45.0744
Genesee,Vienna,251180,0,,MT MORRIS CONSOLIDATED SCHS,25040,33.7619,33.7619,51.7619
Genesee,Vienna,251180,0,,CLIO AREA SCHOOL DISTRICT,25150,33.5116,33.5116,51.5116
Genesee,Vienna,251180,0,,BIRCH RUN AREA SCHOOL DIST,73170,31.2389,31.2389,49.2389
Genesee,Burton,252005,1,,GRAND BLANC COMM SCHOOLS,25030,45.7814,45.7814,63.7814
Genesee,Burton,252005,1,,BENDLE PUBLIC SCHOOLS,25060,53.4725,53.4725,71.4725
Genesee,Burton,252005,1,,CARMAN-AINSWORTH SCHOOLS,25080,43.1226,43.1226,61.1226
Genesee,Burton,252005,1,,KEARSLEY COMMUNITY SCHOOLS,25110,44.2347,44.2347,62.2347
Genesee,Burton,252005,1,,ATHERTON COMM SCHOOL DIST,25130,41.8647,41.8647,59.7245
Genesee,Burton,252005,1,,DAVISON COMMUNITY SCHOOLS,25140,44.3744,44.3744,62.1350
Genesee,Burton,252005,1,,BENTLEY COMMUNITY SCHOOL DIST,25230,44.3647,44.3647,61.8448
Genesee,Clio,252010,1,,CLIO AREA SCHOOL DISTRICT,25150,46.6679,46.6679,64.6679
Genesee,Davison,252020,1,,DAVISON COMMUNITY SCHOOLS,25140,45.0464,45.0464,62.8070
Genesee,Fenton,252030,1,,FENTON AREA PUBLIC SCHOOLS,25100,44.6725,44.6725,62.6725
Genesee,Fenton,252030,1,,LAKE FENTON SCHOOLS,25200,41.7610,41.7610,58.3699
Genesee,Flint,252040,1,,FLINT CITY SCHOOL DISTRICT,25010,52.3352,52.3352,70.1948
Genesee,Flint,252040,1,,CARMAN-AINSWORTH SCHOOLS,25080,52.9428,52.9428,70.9428
Genesee,Flint,252040,1,,KEARSLEY COMMUNITY SCHOOLS,25110,54.0549,54.0549,72.0549
Genesee,Flint,252040,1,,SWARTZ CREEK COMMUNITY SCHS,25180,54.0360,54.0360,72.0360
Genesee,Flint,252040,1,,WESTWOOD HEIGHTS SCH DIST,25210,50.5344,50.5344,68.5344
Genesee,Flushing,252050,1,,FLUSHING COMMUNITY SCHOOLS,25120,41.1483,41.1483,59.1483
Genesee,Grand Blanc,252060,1,,GRAND BLANC COMM SCHOOLS,25030,44.2801,44.2801,62.2801
Genesee,Linden,252085,1,,LINDEN COMM SCHOOL DISTRICT,25250,45.9297,45.9297,63.9297
Genesee,Montrose,252065,1,,MONTROSE COMMUNITY SCHOOLS,25260,53.2435,53.2435,70.6339
Genesee,Mount Morris,252070,1,,MT MORRIS CONSOLIDATED SCHS,25040,48.4902,48.4902,66.4902
Genesee,Swartz Creek ,252080,1,,SWARTZ CREEK COMMUNITY SCHS,25180,42.2644,47.1644,65.1644
Gladwin,Beaverton,261010,0,,BEAVERTON RURAL SCHOOLS,26010,29.0392,29.0392,46.9401
Gladwin,Bentley,261020,0,,PINCONNING AREA SCHOOLS,09090,29.2129,29.2129,46.9267
Gladwin,Billings,261030,0,,BEAVERTON RURAL SCHOOLS,26010,29.0291,29.0291,46.9300
Gladwin,Bourret,261040,0,,STANDISH STERLING COMM S/D,06050,28.3941,28.3941,46.3941
Gladwin,Bourret,261040,0,,W BRANCH ROSE CITY AREA SCHS,65045,27.0073,27.0073,44.1948
Gladwin,Buckeye,261050,0,,BEAVERTON RURAL SCHOOLS,26010,26.7277,27.7277,45.6286
Gladwin,Buckeye,261050,0,,GLADWIN COMMUNITY SCHOOLS,26040,24.7777,25.7777,43.5743
Gladwin,Butman,261060,0,,GLADWIN COMMUNITY SCHOOLS,26040,25.6193,25.6193,43.4159
Gladwin,Clement,261070,0,,W BRANCH ROSE CITY AREA SCHS,65045,28.0566,28.0566,45.2441
Gladwin,Gladwin,261080,0,,GLADWIN COMMUNITY SCHOOLS,26040,23.5811,24.5811,42.3777
Gladwin,Grim,261090,0,,PINCONNING AREA SCHOOLS,09090,26.2083,26.2083,43.9221
Gladwin,Grim,261090,0,,BEAVERTON RURAL SCHOOLS,26010,25.5074,25.5074,43.4083
Gladwin,Grout,261100,0,,BEAVERTON RURAL SCHOOLS,26010,25.4971,26.4971,44.3980
Gladwin,Grout,261100,0,,GLADWIN COMMUNITY SCHOOLS,26040,23.5471,24.5471,42.3437
Gladwin,Hay,261110,0,,BEAVERTON RURAL SCHOOLS,26010,27.1192,28.1192,46.0201
Gladwin,Hay,261110,0,,GLADWIN COMMUNITY SCHOOLS,26040,25.1692,26.1692,43.9658
Gladwin,Sage,261120,0,,GLADWIN COMMUNITY SCHOOLS,26040,23.5821,24.5821,42.3787
Gladwin,Secord,261130,0,,GLADWIN COMMUNITY SCHOOLS,26040,26.0869,26.0869,43.8835
Gladwin,Sherman,261140,0,,HARRISON COMMUNITY SCHOOLS,18060,26.3060,27.3060,44.9630
Gladwin,Sherman,261140,0,,GLADWIN COMMUNITY SCHOOLS,26040,23.5560,24.5560,42.3526
Gladwin,Tobacco,261150,0,,BEAVERTON RURAL SCHOOLS,26010,27.9135,27.9135,45.8144
Gladwin,Beaverton,262010,1,,BEAVERTON RURAL SCHOOLS,26010,43.2563,43.2563,61.1572
Gladwin,Gladwin,262020,1,,GLADWIN COMMUNITY SCHOOLS,26040,39.3068,40.3068,58.1034
Gogebic,Bessemer,271010,0,,BESSEMER CITY SCHOOL DIST,27010,32.7090,32.7090,50.7042
Gogebic,Bessemer,271010,0,,WAKEFIELD TWP SCHOOL DIST,27070,32.0576,32.0576,50.0576
Gogebic,Erwin,271020,0,,IRONWOOD AREA SCHOOLS,27020,28.9405,28.9405,46.7713
Gogebic,Ironwood,271030,0,,IRONWOOD AREA SCHOOLS,27020,28.9137,28.9137,46.7445
Gogebic,Marenisco,271040,0,,WAKEFIELD TWP SCHOOL DIST,27070,32.5750,32.5750,50.5750
Gogebic,Wakefield,271050,0,,WAKEFIELD TWP SCHOOL DIST,27070,27.2751,27.2751,45.2751
Gogebic,Watersmeet,271060,0,,WATERSMEET TWP SCHOOL DIST,27080,26.8665,26.8665,44.6815
Gogebic,Bessemer,272010,1,,BESSEMER CITY SCHOOL DIST,27010,41.4185,41.4185,59.4137
Gogebic,Ironwood,272020,1,,IRONWOOD AREA SCHOOLS,27020,51.4251,51.4251,69.2559
Gogebic,Wakefield,272030,1,,WAKEFIELD TWP SCHOOL DIST,27070,45.8325,45.8325,63.8325
Grand Traverse,Acme,281010,0,,ELK RAPIDS SCHOOLS,05060,21.7657,25.3157,43.3157
Grand Traverse,Acme,281010,0,,TRAVERSE CITY SCHOOL DIST.,28010,23.2657,26.8157,44.8157
Grand Traverse,Blair,281020,0,,TRAVERSE CITY SCHOOL DIST.,28010,25.1365,27.6365,45.6365
Grand Traverse,Blair,281020,0,,KINGSLEY AREA SCHOOL,28090,22.0365,24.5365,42.2105
Grand Traverse,East Bay,281030,0,,TRAVERSE CITY SCHOOL DIST.,28010,22.5816,26.7916,44.7916
Grand Traverse,Fife Lake,281040,0,,KINGSLEY AREA SCHOOL,28090,24.7163,24.7163,42.3903
Grand Traverse,Fife Lake,281040,0,,FOREST AREA COMMUNITY S/D,40020,26.7722,26.7722,44.7722
Grand Traverse,Fife Lake,281040,0,FIFE LAKE,FOREST AREA COMMUNITY S/D,40020,35.1521,35.1521,53.1521
Grand Traverse,Fife Lake,281040,0,,MANTON CONSOLIDATED SCHOOLS,83060,35.6289,35.6289,53.6289
Grand Traverse,Garfield,281050,0,,TRAVERSE CITY SCHOOL DIST.,28010,23.9421,26.6921,44.6921
Grand Traverse,Grant,281060,0,,BENZIE COUNTY CENTRAL SCH,10015,25.3236,25.3236,43.3236
Grand Traverse,Grant,281060,0,,TRAVERSE CITY SCHOOL DIST.,28010,25.5921,25.5921,43.5921
Grand Traverse,Grant,281060,0,,BUCKLEY COMM SCHOOL DISTRICT,28035,26.7921,26.7921,44.4557
Grand Traverse,Grant,281060,0,,KINGSLEY AREA SCHOOL,28090,22.4921,22.4921,40.1661
Grand Traverse,Green Lake,281070,0,,TRAVERSE CITY SCHOOL DIST.,28010,25.8228,25.8228,43.8228
Grand Traverse,Green Lake,281070,0,,BUCKLEY COMM SCHOOL DISTRICT,28035,27.0228,27.0228,44.6864
Grand Traverse,Green Lake,281070,0,,KINGSLEY AREA SCHOOL,28090,22.7228,22.7228,40.3968
Grand Traverse,Long Lake,281080,0,,TRAVERSE CITY SCHOOL DIST.,28010,25.3866,25.3866,43.3866
Grand Traverse,Mayfield,281090,0,,BUCKLEY COMM SCHOOL DISTRICT,28035,25.9862,25.9862,43.6498
Grand Traverse,Mayfield,281090,0,,KINGSLEY AREA SCHOOL,28090,21.6862,21.6862,39.3602
Grand Traverse,Paradise,281100,0,,KINGSLEY AREA SCHOOL,28090,23.2369,23.2369,40.9109
Grand Traverse,Paradise,281100,0,KINGSLEY,KINGSLEY AREA SCHOOL,28090,32.1611,32.1611,49.8351
Grand Traverse,Peninsula,281110,0,,TRAVERSE CITY SCHOOL DIST.,28010,24.6460,27.2460,45.2460
Grand Traverse,Union,281120,0,,TRAVERSE CITY SCHOOL DIST.,28010,23.0512,23.0512,41.0512
Grand Traverse,Union,281120,0,,KINGSLEY AREA SCHOOL,28090,19.9512,19.9512,37.6252
Grand Traverse,Union,281120,0,,FOREST AREA COMMUNITY S/D,40020,22.0071,22.0071,40.0071
Grand Traverse,Whitewater,281130,0,,ELK RAPIDS SCHOOLS,05060,22.3573,23.8573,41.8573
Grand Traverse,Whitewater,281130,0,,TRAVERSE CITY SCHOOL DIST.,28010,23.8573,25.3573,43.3573
Grand Traverse,Traverse City,282010,1,,TRAVERSE CITY SCHOOL DIST.,28010,37.0733,37.0733,55.0733
Gratiot,Arcada,291010,0,,ALMA PUBLIC SCHOOLS,29010,28.5476,28.5476,46.5476
Gratiot,Arcada,291010,0,,ITHACA PUBLIC SCHOOLS,29060,23.5476,23.5476,41.5476
Gratiot,Bethany,291020,0,,BRECKENRIDGE COMM SCHOOLS,29040,24.5215,24.5215,42.5215
Gratiot,Bethany,291020,0,,ST LOUIS PUBLIC SCHOOLS,29100,27.7215,27.7215,45.7215
Gratiot,Elba,291030,0,,OVID ELSIE AREA SCHOOLS,19120,29.7882,29.7882,47.7882
Gratiot,Elba,291030,0,,ASHLEY COMMUNITY SCHOOLS,29020,32.0808,32.0808,50.0808
Gratiot,Elba,291030,0,ASHLEY,ASHLEY COMMUNITY SCHOOLS,29020,43.6951,43.6951,61.6951
Gratiot,Elba,291030,0,,ITHACA PUBLIC SCHOOLS,29060,25.6808,25.6808,43.6808
Gratiot,Emerson,291040,0,,ALMA PUBLIC SCHOOLS,29010,30.7964,30.7964,48.7964
Gratiot,Emerson,291040,0,,BRECKENRIDGE COMM SCHOOLS,29040,27.5964,27.5964,45.5964
Gratiot,Emerson,291040,0,,ITHACA PUBLIC SCHOOLS,29060,25.7964,25.7964,43.7964
Gratiot,Emerson,291040,0,,ST LOUIS PUBLIC SCHOOLS,29100,30.7964,30.7964,48.7964
Gratiot,Fulton,291050,0,,ST JOHNS PUBLIC SCHOOLS,19140,28.4050,28.4050,46.4050
Gratiot,Fulton,291050,0,,FULTON SCHOOLS,29050,27.6418,27.6418,45.3564
Gratiot,Fulton,291050,0,PERRINTON,FULTON SCHOOLS,29050,37.1279,37.1279,54.8425
Gratiot,Fulton,291050,0,,ITHACA PUBLIC SCHOOLS,29060,25.0976,25.0976,43.0976
Gratiot,Hamilton,291060,0,,ASHLEY COMMUNITY SCHOOLS,29020,32.1431,32.1431,50.1431
Gratiot,Hamilton,291060,0,,ITHACA PUBLIC SCHOOLS,29060,25.7431,25.7431,43.7431
Gratiot,Lafayette,291070,0,,BRECKENRIDGE COMM SCHOOLS,29040,27.8392,27.8392,45.8392
Gratiot,Lafayette,291070,0,,ITHACA PUBLIC SCHOOLS,29060,26.0392,26.0392,44.0392
Gratiot,Lafayette,291070,0,,MERRILL COMM SCHOOL DISTRICT,73230,28.2190,28.2190,46.2190
Gratiot,New Haven,291090,0,,FULTON SCHOOLS,29050,27.6295,27.6295,45.3441
Gratiot,New Haven,291090,0,,ITHACA PUBLIC SCHOOLS,29060,25.0853,25.0853,43.0853
Gratiot,New Haven,291090,0,,TR-ITHACA PS DEBT,29064,25.0853,25.0853,43.0853
Gratiot,New Haven,291090,0,,CARSON CITY CRYSTAL AREA SD,59020,27.6319,27.6319,45.3147
Gratiot,Newark,291080,0,,FULTON SCHOOLS,29050,27.7830,27.7830,45.4976
Gratiot,Newark,291080,0,,ITHACA PUBLIC SCHOOLS,29060,25.2388,25.2388,43.2388
Gratiot,North Shade,291100,0,,FULTON SCHOOLS,29050,27.3318,27.3318,45.0464
Gratiot,North Shade,291100,0,,TR-FULTON/,29053,27.3318,27.3318,45.0464
Gratiot,North Shade,291100,0,,CARSON CITY CRYSTAL AREA SD,59020,27.3342,27.3342,45.0170
Gratiot,North Star,291110,0,,ASHLEY COMMUNITY SCHOOLS,29020,31.8046,31.8046,49.8046
Gratiot,North Star,291110,0,,ITHACA PUBLIC SCHOOLS,29060,25.4046,25.4046,43.4046
Gratiot,Pine River,291120,0,,ALMA PUBLIC SCHOOLS,29010,29.5312,29.5312,47.5312
Gratiot,Pine River,291120,0,,ST LOUIS PUBLIC SCHOOLS,29100,29.5312,29.5312,47.5312
Gratiot,Pine River,291120,0,,SHEPHERD PUBLIC SCHOOL DIST,37060,29.5312,29.5312,47.5312
Gratiot,Seville,291130,0,,ALMA PUBLIC SCHOOLS,29010,29.5870,29.5870,47.5870
Gratiot,Seville,291130,0,,TR-ALMA Fr VESTABURG,29018,32.1914,32.1914,50.1914
Gratiot,Seville,291130,0,,SHEPHERD PUBLIC SCHOOL DIST,37060,29.5870,29.5870,47.5870
Gratiot,Seville,291130,0,,VESTABURG COMMUNITY SCHOOLS,59150,33.1836,33.1836,51.1836
Gratiot,Sumner,291140,0,,ALMA PUBLIC SCHOOLS,29010,30.1214,30.1214,48.1214
Gratiot,Sumner,291140,0,,ITHACA PUBLIC SCHOOLS,29060,25.1214,25.1214,43.1214
Gratiot,Sumner,291140,0,,TR-ITHACA PS DEBT,29064,25.1214,25.1214,43.1214
Gratiot,Washington,291150,0,,OVID ELSIE AREA SCHOOLS,19120,29.8520,29.8520,47.8520
Gratiot,Washington,291150,0,,ST JOHNS PUBLIC SCHOOLS,19140,29.0520,29.0520,47.0520
Gratiot,Washington,291150,0,,ASHLEY COMMUNITY SCHOOLS,29020,32.1446,32.1446,50.1446
Gratiot,Washington,291150,0,,FULTON SCHOOLS,29050,28.2888,28.2888,46.0034
Gratiot,Washington,291150,0,,ITHACA PUBLIC SCHOOLS,29060,25.7446,25.7446,43.7446
Gratiot,Wheeler,291160,0,,BRECKENRIDGE COMM SCHOOLS,29040,28.6094,28.6094,46.6094
Gratiot,Wheeler,291160,0,BRECKENRIDGE,BRECKENRIDGE COMM SCHOOLS,29040,45.5821,45.5821,63.5821
Gratiot,Wheeler,291160,0,,MERRILL COMM SCHOOL DISTRICT,73230,28.9892,28.9892,46.9892
Gratiot,Alma,292010,1,,ALMA PUBLIC SCHOOLS,29010,46.1895,46.1895,64.1895
Gratiot,Ithaca,292020,1,,ITHACA PUBLIC SCHOOLS,29060,42.7517,42.7517,60.7517
Gratiot,St Louis,292030,1,,ST LOUIS PUBLIC SCHOOLS,29100,40.6324,42.6324,60.6324
Hillsdale,Adams,301010,0,,HILLSDALE COMM PUBLIC SCHS,30020,23.6142,23.6142,40.4084
Hillsdale,Adams,301010,0,,JONESVILLE COMMUNITY SCHOOLS,30030,29.7755,29.7755,47.7755
Hillsdale,Adams,301010,0,,NORTH ADAMS PUBLIC SCHOOLS,30050,22.1550,22.1550,40.1550
Hillsdale,Adams,301010,0,NORTH ADAMS,NORTH ADAMS PUBLIC SCHOOLS,30050,31.8693,31.8693,49.8693
Hillsdale,Adams,301010,0,,PITTSFORD AREA SCHOOLS,30060,22.4595,22.4595,40.2237
Hillsdale,Allen,301020,0,,QUINCY COMMUNITY SCHOOL DIST,12040,28.7371,28.7371,46.7371
Hillsdale,Allen,301020,0,ALLEN,QUINCY COMMUNITY SCHOOL DIST,12040,31.9838,31.9838,49.9838
